sofifa_id;player_url;short_name;age;dob;height_cm;weight_kg;nationality;club;overall;value_eur;wage_eur;preferred_foot;release_clause_eur;team_position;team_jersey_number;joined;contract_valid_until;pace;shooting;passing;dribbling;defending;physic;gk_diving;gk_handling;gk_kicking;gk_reflexes;gk_speed;gk_positioning
205425;https://sofifa.com/player/205425/luis-leal-dos-anjos/20/159586;Luís Leal;32;29/05/1987;176;70;São Tomé & Príncipe;Newell's Old Boys;70;1400000;11000;Right;2100000;RES;7;04/08/2017;2021;69;71;62;66;34;72;;;;;;
205447;https://sofifa.com/player/205447/moritz-kuhn/20/159586;M. Kuhn;27;01/08/1991;178;76;Germany;SV Wehen Wiesbaden;70;1600000;9000;Right;2500000;RB;20;01/07/2017;2021;83;51;69;68;62;68;;;;;;
205555;https://sofifa.com/player/205555/cristobal-jorquera/20/159586;C. Jorquera;30;04/08/1988;174;69;Chile;CD Palestino;70;1600000;3000;Right;2200000;CAM;8;14/01/2019;2023;68;66;71;75;50;62;;;;;;
205691;https://sofifa.com/player/205691/raffaele-pucino/20/159586;R. Pucino;28;03/05/1991;183;74;Italy;Ascoli;70;1500000;3000;Right;2400000;SUB;5;14/08/2019;2021;72;45;59;68;67;71;;;;;;
205834;https://sofifa.com/player/205834/simon-lundevall/20/159586;S. Lundevall;30;23/09/1988;178;74;Sweden;IF Elfsborg;70;1700000;4000;Right;2100000;SUB;10;08/01/2015;2019;75;66;65;73;39;58;;;;;;
206254;https://sofifa.com/player/206254/miroslav-stevanovic/20/159586;M. Stevanović;28;29/07/1990;180;72;Bosnia Herzegovina;Servette FC;70;1800000;8000;Right;2600000;RM;9;24/07/2017;2022;79;60;68;70;38;61;;;;;;
206317;https://sofifa.com/player/206317/nir-bitton/20/159586;N. Bitton;27;30/10/1991;194;84;Israel;Celtic;70;1600000;24000;Right;3000000;SUB;6;30/08/2013;2020;50;50;63;65;69;73;;;;;;
206649;https://sofifa.com/player/206649/alexis-henriquez/20/159586;A. Henríquez;36;01/02/1983;191;90;Colombia;Atlético Nacional;70;350000;2000;Left;490000;LCB;12;01/07/2012;2019;30;36;45;38;71;70;;;;;;
206650;https://sofifa.com/player/206650/rafael-robayo/20/159586;R. Robayo;35;24/04/1984;183;78;Colombia;Atlético Bucaramanga;70;750000;1000;Right;1000000;LDM;8;04/02/2019;2023;48;59;70;64;63;70;;;;;;
207465;https://sofifa.com/player/207465/felipe-martins/20/159586;Felipe;28;30/09/1990;171;68;Brazil;DC United;70;1800000;5000;Right;2600000;SUB;18;06/08/2019;2020;56;65;71;69;61;71;;;;;;
207546;https://sofifa.com/player/207546/dong-woon-shim/20/159586;Shim Dong Woon;29;03/03/1990;167;67;Korea Republic;Sangju Sangmu FC;70;1700000;3000;Right;;RCM;10;;2019;86;60;61;72;42;64;;;;;;
208470;https://sofifa.com/player/208470/fabian-holland/20/159586;F. Holland;28;11/07/1990;172;74;Germany;SV Darmstadt 98;70;1500000;11000;Left;2400000;LB;32;05/07/2015;2020;73;45;61;68;69;71;;;;;;
208493;https://sofifa.com/player/208493/taleb-tawatha/20/159586;T. Tawatha;27;21/06/1992;172;70;Israel;Eintracht Frankfurt;70;1600000;16000;Left;2700000;RES;33;05/07/2016;2020;70;40;63;72;67;64;;;;;;
208607;https://sofifa.com/player/208607/martin-mantovani/20/159586;M. Mantovani;34;07/07/1984;184;78;Argentina;UD Las Palmas;70;650000;6000;Right;1000000;RCB;5;02/07/2018;2021;33;42;53;57;71;69;;;;;;
208631;https://sofifa.com/player/208631/filip-starzynski/20/159586;F. Starzyński;28;27/05/1991;184;70;Poland;Zagłębie Lubin;70;1800000;4000;Right;2400000;CAM;18;19/07/2016;2020;39;65;74;72;48;61;;;;;;
208700;https://sofifa.com/player/208700/danny-blum/20/159586;D. Blum;28;07/01/1991;183;83;Germany;VfL Bochum 1848;70;1800000;11000;Left;2900000;LM;17;01/07/2019;2021;84;71;61;74;29;64;;;;;;
208856;https://sofifa.com/player/208856/quentin-bernard/20/159586;Q. Bernard;29;07/07/1989;184;77;France;AJ Auxerre;70;1500000;4000;Left;2600000;LB;3;18/06/2019;2021;64;57;70;63;67;75;;;;;;
208914;https://sofifa.com/player/208914/omar-hawsawi/20/159586;O. Hawsawi;33;27/09/1985;185;76;Saudi Arabia;Al Nassr;70;850000;18000;Right;1400000;LCB;4;25/01/2011;2020;66;29;45;48;67;81;;;;;;
209281;https://sofifa.com/player/209281/yahia-sulaiman-al-shehri/20/159586;Y. Al Shehri;29;26/06/1990;165;63;Saudi Arabia;Al Nassr;70;1700000;21000;Left;3000000;SUB;8;01/06/2013;2021;69;64;70;72;34;55;;;;;;
209569;https://sofifa.com/player/209569/hussain-al-moqahwi/20/159586;H. Al Moqahwi;31;24/03/1988;173;65;Saudi Arabia;Al Ahli;70;1600000;20000;Right;2700000;SUB;11;18/06/2014;2022;61;64;69;71;55;68;;;;;;
209613;https://sofifa.com/player/209613/pietro-iemmello/20/159586;P. Iemmello;27;06/03/1992;179;74;Italy;Perugia;70;1900000;3000;Right;;ST;9;;2020;79;67;58;68;22;65;;;;;;
209738;https://sofifa.com/player/209738/andres-cadavid/20/159586;A. Cadavid;33;28/12/1985;188;87;Colombia;Independiente Medellín;70;850000;2000;Left;1200000;LCB;6;08/07/2019;2021;37;39;48;43;68;73;;;;;;
209756;https://sofifa.com/player/209756/leiton-jimenez/20/159586;L. Jiménez;30;26/04/1989;180;81;Colombia;Tiburones Rojos de Veracruz;70;1400000;5000;Right;2400000;LCB;3;01/07/2019;2023;66;49;48;55;69;75;;;;;;
210168;https://sofifa.com/player/210168/daniele-sciaudone/20/159586;D. Sciaudone;30;10/08/1988;183;78;Italy;Cosenza;70;1600000;2000;Right;2500000;LCM;16;23/07/2019;2021;76;69;69;69;66;73;;;;;;
210202;https://sofifa.com/player/210202/salman-muwashar/20/159586;S. Muwashar;30;05/10/1988;176;64;Saudi Arabia;Al Ahli;70;1700000;20000;Right;2900000;LCM;7;12/05/2014;2020;90;65;63;73;30;70;;;;;;
210475;https://sofifa.com/player/210475/manuel-prietl/20/159586;M. Prietl;27;03/08/1991;187;79;Austria;DSC Arminia Bielefeld;70;1600000;9000;Right;2600000;CDM;19;01/07/2016;2021;64;50;57;61;69;79;;;;;;
210868;https://sofifa.com/player/210868/jose-maria-martin-bejarano/20/159586;José Mari;31;06/12/1987;180;69;Spain;Cádiz CF;70;1300000;6000;Right;2100000;SUB;6;16/08/2016;2020;68;60;66;66;66;73;;;;;;
211005;https://sofifa.com/player/211005/hyeon-soo-jang/20/159586;Jang Hyeon Soo;27;28/09/1991;185;82;Korea Republic;Al Hilal;70;1600000;18000;Right;2800000;RCB;20;13/07/2019;2022;67;26;46;60;68;76;;;;;;
211014;https://sofifa.com/player/211014/paulo-sergio-mota/20/159586;Paulinho;27;13/07/1991;176;70;Portugal;AEK Athens;70;1600000;1000;Right;3500000;RB;27;01/07/2019;2021;84;49;63;70;65;68;;;;;;
211339;https://sofifa.com/player/211339/rudy-cardozo/20/159586;R. Cardozo;29;14/02/1990;171;69;Bolivia;Bolivia;70;0;0;Left;;;;;;74;60;67;68;56;53;;;;;;
211741;https://sofifa.com/player/211741/tom-schutz/20/159586;T. Schütz;31;20/01/1988;181;75;Germany;DSC Arminia Bielefeld;70;1300000;9000;Right;2100000;SUB;6;01/07/2011;2020;63;52;68;61;68;73;;;;;;
211840;https://sofifa.com/player/211840/marco-hartmann/20/159586;M. Hartmann;31;25/02/1988;193;94;Germany;SG Dynamo Dresden;70;1300000;10000;Right;2100000;SUB;6;01/07/2013;2020;44;56;55;53;73;80;;;;;;
211848;https://sofifa.com/player/211848/ben-zolinski/20/159586;B. Zolinski;27;03/05/1992;181;78;Germany;SC Paderborn 07;70;1900000;14000;Right;3400000;RS;31;01/07/2016;2020;78;68;61;67;61;76;;;;;;
211872;https://sofifa.com/player/211872/philip-heise/20/159586;P. Heise;28;20/06/1991;184;78;Germany;Norwich City;70;1500000;23000;Left;3000000;SUB;16;31/01/2019;2022;76;61;66;68;64;75;;;;;;
212440;https://sofifa.com/player/212440/seok-hwa-jung/20/159586;Jung Seok Hwa;28;17/05/1991;171;63;Korea Republic;Gangwon FC;70;1800000;4000;Right;2200000;RCM;7;05/01/2018;2024;75;65;67;73;51;59;;;;;;
213010;https://sofifa.com/player/213010/miguel-angel-garrido-cifuentes/20/159586;Cifu;28;05/10/1990;174;66;Spain;Málaga CF;70;1500000;6000;Right;2400000;RB;12;15/07/2016;2020;81;54;59;69;66;74;;;;;;
213170;https://sofifa.com/player/213170/jae-yong-jeong/20/159586;Jeong Jae Yong;28;14/09/1990;188;83;Korea Republic;Pohang Steelers;70;1800000;5000;Right;2200000;RDM;6;21/03/2019;2022;51;60;65;62;63;80;;;;;;
213374;https://sofifa.com/player/213374/aderllan-de-jesus-santos/20/159586;Aderllan Santos;30;09/04/1989;193;84;Brazil;Rio Ave FC;70;1400000;5000;Right;;SUB;15;;2020;55;50;45;51;71;72;;;;;;
213537;https://sofifa.com/player/213537/babacar-sarr/20/159586;B. Sarr;28;15/02/1991;189;81;Senegal;Damac FC;70;1600000;11000;Left;2600000;LDM;6;12/06/2019;2024;62;51;58;62;68;84;;;;;;
213556;https://sofifa.com/player/213556/calmon-wergiton-do-rosario/20/159586;Somália;30;28/09/1988;180;73;Brazil;Al Shabab;70;1400000;16000;Right;2300000;RB;33;19/08/2018;2020;79;66;67;69;62;75;;;;;;
214004;https://sofifa.com/player/214004/diego-peralta/20/159586;D. Peralta;34;02/01/1985;188;84;Colombia;Once Caldas;70;650000;2000;Right;878000;RCB;2;24/12/2017;2024;33;51;50;58;68;79;;;;;;
214031;https://sofifa.com/player/214031/german-mera/20/159586;G. Mera;29;05/03/1990;187;87;Colombia;Junior FC;70;1500000;3000;Left;2100000;SUB;16;09/07/2019;2024;48;26;39;37;69;80;;;;;;
214110;https://sofifa.com/player/214110/jose-cuadrado/20/159586;J. Cuadrado;34;01/06/1985;181;76;Colombia;Atlético Nacional;70;775000;3000;Right;1100000;GK;30;14/01/2019;2020;;;;;;;70;67;73;70;46;67
214299;https://sofifa.com/player/214299/rafael-caroca/20/159586;R. Caroca;29;19/07/1989;174;72;Chile;Universidad de Chile;70;1500000;7000;Right;2100000;CDM;17;22/06/2017;2020;74;59;61;64;69;77;;;;;;
214326;https://sofifa.com/player/214326/christian-vilches/20/159586;C. Vilches;35;13/07/1983;182;78;Chile;Unión La Calera;70;550000;2000;Right;743000;LCB;17;14/01/2019;2024;38;40;49;55;70;75;;;;;;
214369;https://sofifa.com/player/214369/andres-andrade/20/159586;A. Andrade;30;23/02/1989;177;71;Colombia;Club Atlas;70;1700000;12000;Right;2900000;RCM;8;05/01/2019;2019;77;67;67;72;46;59;;;;;;
214417;https://sofifa.com/player/214417/jean-carlos-blanco/20/159586;J. Blanco;27;06/04/1992;183;69;Colombia;Unión Magdalena;70;1900000;1000;Right;2500000;SUB;20;08/07/2019;2024;81;67;63;68;37;68;;;;;;
214418;https://sofifa.com/player/214418/sebastian-ubilla/20/159586;S. Ubilla;28;09/08/1990;172;68;Chile;Universidad de Chile;70;1800000;8000;Right;2600000;RW;11;01/07/2018;2019;91;67;60;73;36;60;;;;;;
214483;https://sofifa.com/player/214483/carlos-arboleda/20/159586;C. Arboleda;33;08/06/1986;169;60;Colombia;Independiente Santa Fe;70;800000;2000;Right;1100000;RB;4;04/07/2016;2024;88;50;63;71;65;52;;;;;;
214506;https://sofifa.com/player/214506/roman-torres/20/159586;R. Torres;33;20/03/1986;187;88;Panama;Seattle Sounders FC;70;850000;5000;Right;1300000;SUB;29;12/08/2015;2019;41;53;47;41;68;78;;;;;;
214545;https://sofifa.com/player/214545/elkin-blanco/20/159586;E. Blanco;29;05/09/1989;179;79;Colombia;Atlético Bucaramanga;70;1500000;1000;Right;2100000;SUB;25;08/07/2019;2019;70;55;60;60;68;81;;;;;;
214572;https://sofifa.com/player/214572/juan-angulo/20/159586;J. Angulo;30;26/08/1988;180;72;Colombia;Deportivo Cali;70;1400000;2000;Right;1900000;RB;13;03/07/2018;2020;74;57;66;67;68;76;;;;;;
214733;https://sofifa.com/player/214733/maximiliano-cerato/20/159586;M. Cerato;31;21/04/1988;171;68;Argentina;CD Everton de Viña del Mar;70;1600000;3000;Right;2100000;LW;7;03/01/2019;2020;92;59;61;73;27;56;;;;;;
214835;https://sofifa.com/player/214835/ronnie-fernandez/20/159586;R. Fernández;28;30/01/1991;184;80;Chile;Al Fayha;70;1800000;14000;Right;3000000;ST;9;09/07/2017;2021;67;71;63;68;25;68;;;;;;
214854;https://sofifa.com/player/214854/ruben-farfan/20/159586;R. Farfán;27;25/09/1991;176;69;Chile;Coquimbo Unido;70;1900000;3000;Right;2500000;RW;17;01/01/2019;2020;91;60;62;71;34;60;;;;;;
214980;https://sofifa.com/player/214980/juan-caicedo/20/159586;J. Caicedo;29;13/07/1989;187;79;Colombia;New England Revolution;70;1800000;6000;Right;;SUB;9;;2019;67;67;56;62;33;70;;;;;;
214983;https://sofifa.com/player/214983/matias-ibanez/20/159586;M. Ibáñez;32;16/12/1986;190;88;Argentina;Patronato;70;1100000;7000;Right;;GK;12;;2020;;;;;;;67;72;62;69;42;70
214986;https://sofifa.com/player/214986/fernando-meza/20/159586;F. Meza;29;21/03/1990;176;74;Argentina;Club Necaxa;70;1500000;8000;Right;2500000;RB;5;01/01/2019;2024;61;32;53;61;71;68;;;;;;
214993;https://sofifa.com/player/214993/pablo-alvarado/20/159586;P. Alvarado;33;27/02/1986;181;80;Argentina;Unión La Calera;70;850000;2000;Right;1100000;RCB;2;17/01/2018;2024;57;35;49;60;69;71;;;;;;
214998;https://sofifa.com/player/214998/mauro-bogado/20/159586;M. Bogado;34;31/05/1985;170;68;Argentina;Club Atlético Huracán;70;675000;9000;Right;1000000;SUB;26;02/07/2015;2020;64;67;69;69;64;67;;;;;;
215117;https://sofifa.com/player/215117/leandro-desabato/20/159586;L. Desábato;29;30/03/1990;176;76;Argentina;Cerezo Osaka;70;1500000;5000;Right;1900000;SUB;6;10/01/2019;2020;69;52;65;67;66;75;;;;;;
215159;https://sofifa.com/player/215159/washington-camacho/20/159586;W. Camacho;33;08/04/1986;177;69;Uruguay;Club Tijuana;70;1100000;12000;Left;1800000;LM;11;01/07/2019;2024;72;70;66;72;57;69;;;;;;
215177;https://sofifa.com/player/215177/francisco-cerro/20/159586;F. Cerro;31;09/02/1988;179;75;Argentina;Defensa y Justicia;70;1500000;8000;Right;2300000;RES;18;30/07/2018;2020;72;61;67;70;64;81;;;;;;
215254;https://sofifa.com/player/215254/luciano-lollo/20/159586;L. Lollo;32;29/03/1987;184;85;Argentina;Club Atlético Banfield;70;1100000;8000;Right;1700000;RCB;6;01/07/2016;2020;32;31;41;46;70;67;;;;;;
215292;https://sofifa.com/player/215292/martin-cauteruccio/20/159586;M. Cauteruccio;32;14/04/1987;180;76;Uruguay;Cruz Azul;70;1400000;15000;Right;2400000;SUB;7;11/01/2017;2024;65;70;61;70;37;70;;;;;;
215938;https://sofifa.com/player/215938/marc-dal-hende/20/159586;M. Dal Hende;28;06/11/1990;179;75;Denmark;FC Midtjylland;70;1500000;12000;Left;2000000;SUB;5;30/01/2017;2021;77;64;64;67;66;80;;;;;;
216067;https://sofifa.com/player/216067/riccardo-gagliolo/20/159586;R. Gagliolo;29;28/04/1990;180;75;Italy;Parma;70;1500000;21000;Left;2600000;LB;28;02/07/2018;2021;74;50;50;61;69;72;;;;;;
217710;https://sofifa.com/player/217710/martin-barragan/20/159586;M. Barragán;27;14/07/1991;179;76;Mexico;U.N.A.M.;70;1900000;13000;Right;3200000;SUB;21;01/07/2019;2024;73;67;62;69;33;71;;;;;;
218687;https://sofifa.com/player/218687/juan-dominguez/20/159586;J. Domínguez;32;17/12/1986;175;70;Colombia;Alianza Petrolera;70;1200000;2000;Left;1600000;SUB;20;30/07/2019;2024;68;49;68;67;66;70;;;;;;
218737;https://sofifa.com/player/218737/gabriel-rodrigues-de-moura/20/159586;Gabriel;31;18/06/1988;176;70;Brazil;Dinamo Bucureşti;70;1300000;6000;Right;1700000;RB;88;01/07/2019;2021;79;42;60;70;66;74;;;;;;
219806;https://sofifa.com/player/219806/fanendo-adi/20/159586;F. Adi;28;10/10/1990;193;84;Nigeria;FC Cincinnati;70;1800000;6000;Right;2700000;SUB;9;30/07/2018;2020;66;64;42;67;27;79;;;;;;
221480;https://sofifa.com/player/221480/yesus-cabrera/20/159586;Y. Cabrera;28;15/09/1990;168;60;Colombia;América de Cali;70;1800000;2000;Left;2400000;SUB;10;06/07/2018;2021;76;64;68;72;50;45;;;;;;
221495;https://sofifa.com/player/221495/eric-de-oliveira-pereira/20/159586;Eric;33;05/12/1985;176;84;Brazil;FC Viitorul;70;1100000;7000;Left;1500000;RW;10;09/01/2019;2020;73;70;69;69;40;68;;;;;;
222225;https://sofifa.com/player/222225/strahil-popov/20/159586;S. Popov;28;31/08/1990;186;77;Bulgaria;Kasimpaşa SK;70;1500000;8000;Right;3000000;RB;90;05/01/2016;2021;72;61;64;63;70;69;;;;;;
222741;https://sofifa.com/player/222741/leandro-marcos-pereira/20/159586;Leandro Pereira;27;13/07/1991;190;76;Brazil;Sanfrecce Hiroshima;70;1900000;8000;Right;;SUB;10;;2020;67;68;53;65;32;76;;;;;;
222987;https://sofifa.com/player/222987/hotaru-yamaguchi/20/159586;H. Yamaguchi;28;06/10/1990;173;72;Japan;Vissel Kobe;70;1800000;5000;Right;2300000;RCM;5;05/01/2019;2021;75;51;65;71;65;72;;;;;;
222991;https://sofifa.com/player/222991/manabu-saito/20/159586;M. Saito;29;04/04/1990;169;68;Japan;Kawasaki Frontale;70;1700000;6000;Right;2300000;SUB;19;12/01/2018;2020;81;65;64;75;22;52;;;;;;
222993;https://sofifa.com/player/222993/yoichiro-kakitani/20/159586;Y. Kakitani;29;03/01/1990;177;68;Japan;Cerezo Osaka;70;1800000;6000;Right;2200000;SUB;8;04/01/2016;2024;83;67;61;71;25;61;;;;;;
223054;https://sofifa.com/player/223054/cristian-penilla/20/159586;C. Penilla;28;02/05/1991;174;75;Ecuador;New England Revolution;70;1800000;5000;Right;2700000;LM;70;04/11/2018;2024;79;66;64;71;28;62;;;;;;
223313;https://sofifa.com/player/223313/hakan-arslan/20/159586;H. Arslan;30;18/07/1988;186;76;Turkey;Sivasspor;70;1500000;8000;Right;2900000;RDM;37;11/01/2013;2021;63;65;67;70;66;74;;;;;;
223339;https://sofifa.com/player/223339/jose-manuel-da-silva-oliveira/20/159586;Zé Manuel;28;23/10/1990;178;71;Portugal;Santa Clara;70;1800000;4000;Right;3800000;SUB;70;05/07/2018;2020;77;70;66;70;32;62;;;;;;
223422;https://sofifa.com/player/223422/emanuel-loeschbor/20/159586;E. Loeschbor;32;14/10/1986;180;78;Argentina;Monarcas Morelia;70;1100000;6000;Right;1900000;SUB;17;20/07/2019;2020;53;39;43;46;70;70;;;;;;
223818;https://sofifa.com/player/223818/joao-ricardo-da-silva-afonso/20/159586;João Afonso;29;28/05/1990;188;84;Portugal;Santa Clara;70;1500000;4000;Right;3100000;RCB;5;01/07/2019;2022;43;31;46;51;69;74;;;;;;
223875;https://sofifa.com/player/223875/yacine-bammou/20/159586;Y. Bammou;27;11/09/1991;188;78;Morocco;Alanyaspor;70;1900000;9000;Right;;SUB;99;;2020;66;71;68;70;46;73;;;;;;
224137;https://sofifa.com/player/224137/marcos-riquelme/20/159586;M. Riquelme;30;01/06/1989;179;60;Argentina;Universidad de Chile;70;1700000;8000;Right;2400000;ST;23;12/07/2019;2024;82;68;49;65;24;69;;;;;;
224314;https://sofifa.com/player/224314/mirko-gori/20/159586;M. Gori;26;04/02/1993;177;76;Italy;Frosinone;70;1900000;3000;Left;3000000;SUB;5;01/01/2012;2020;60;55;64;70;66;65;;;;;;
224325;https://sofifa.com/player/224325/james-sanchez/20/159586;J. Sánchez;31;04/05/1988;177;77;Colombia;Junior FC;70;1300000;2000;Right;1900000;LM;6;21/12/2015;2020;69;63;69;69;65;73;;;;;;
224608;https://sofifa.com/player/224608/huikang-cai/20/159586;Cai Huikang;29;10/10/1989;183;82;China PR;Shanghai SIPG FC;70;1500000;9000;Right;2400000;LCM;6;01/01/2005;2020;55;50;55;64;67;82;;;;;;
224655;https://sofifa.com/player/224655/rafael-garcia-tonioli-defendi/20/159586;Rafael Defendi;35;22/12/1983;191;88;Brazil;Famalicão;70;475000;3000;Right;998000;GK;1;09/07/2018;2020;;;;;;;68;70;69;69;34;71
224885;https://sofifa.com/player/224885/guilherme-haubert-sitya/20/159586;Guilherme Sityá;29;01/04/1990;180;79;Brazil;Jagiellonia Białystok;70;1500000;6000;Left;2000000;LB;12;17/06/2017;2020;80;36;68;70;64;75;;;;;;
226797;https://sofifa.com/player/226797/victor-malcorra/20/159586;V. Malcorra;31;24/07/1987;170;74;Argentina;U.N.A.M.;70;1600000;12000;Left;2700000;LM;12;08/07/2018;2024;72;65;71;72;62;65;;;;;;
228173;https://sofifa.com/player/228173/ricardo-lopes-pereira/20/159586;Ricardo Lopes;28;28/10/1990;183;74;Brazil;Jeonbuk Hyundai Motors;70;1800000;7000;Right;2300000;LM;10;06/01/2016;2019;74;73;66;70;38;70;;;;;;
228203;https://sofifa.com/player/228203/ayman-ashraf/20/159586;A. Ashraf;28;09/04/1991;176;73;Egypt;Egypt;70;0;0;Left;;;;;;74;66;68;70;67;64;;;;;;
228735;https://sofifa.com/player/228735/edder-farias/20/159586;E. Farias;31;12/04/1988;184;83;Venezuela;Junior FC;70;1600000;3000;Right;2200000;SUB;30;08/07/2019;2020;64;72;52;62;27;77;;;;;;
228908;https://sofifa.com/player/228908/jason-berthomier/20/159586;J. Berthomier;29;06/01/1990;177;74;France;Clermont Foot 63;70;1700000;5000;Left;3000000;CAM;6;02/01/2019;2021;70;68;73;68;51;70;;;;;;
229041;https://sofifa.com/player/229041/mehdi-tahrat/20/159586;M. Tahrat;29;24/01/1990;193;86;Algeria;Abha Club;70;1500000;11000;Right;2500000;RCB;3;30/07/2019;2021;50;26;54;53;68;76;;;;;;
229276;https://sofifa.com/player/229276/paolo-bartolomei/20/159586;P. Bartolomei;29;21/08/1989;183;76;Italy;Spezia;70;1700000;3000;Right;2600000;RCM;16;13/07/2018;2020;77;65;69;70;60;69;;;;;;
229294;https://sofifa.com/player/229294/aleksandr-zhirov/20/159586;A. Zhirov;28;24/01/1991;193;89;Russia;SV Sandhausen;70;1600000;4000;Left;2500000;LCB;2;01/07/2018;2020;50;30;45;41;70;79;;;;;;
229381;https://sofifa.com/player/229381/pablo-rojas/20/159586;P. Rojas;27;23/09/1991;167;72;Colombia;Jaguares de Córdoba;70;1900000;1000;Right;2500000;LM;7;26/06/2017;2024;93;61;61;71;28;59;;;;;;
229496;https://sofifa.com/player/229496/marco-joao-costa-baixinho/20/159586;Marco Baixinho;29;11/07/1989;187;80;Portugal;FC Paços de Ferreira;70;1500000;6000;Right;3100000;RCB;2;01/07/2015;2020;50;34;50;52;70;76;;;;;;
229851;https://sofifa.com/player/229851/ali-al-bulayhi/20/159586;A. Al Bulayhi;29;21/11/1989;182;83;Saudi Arabia;Al Hilal;70;1500000;19000;Left;2500000;LCB;5;02/07/2017;2020;66;28;37;43;69;76;;;;;;
230169;https://sofifa.com/player/230169/martin-victor-alvares-fachini/20/159586;Victor Fachinhas;35;29/02/1984;182;77;Brazil;Ceará Sporting Club;70;475000;4000;Right;879000;GK;1;01/01/2015;2022;;;;;;;69;73;58;74;38;63
230243;https://sofifa.com/player/230243/breno-evandro-bemposta-dimas/20/159586;Breno Bemposta;35;29/02/1984;176;78;Brazil;Ceará Sporting Club;70;575000;5000;Right;1100000;LDM;13;01/01/2015;2022;50;57;66;68;71;69;;;;;;
230249;https://sofifa.com/player/230249/marlon-romulo-dias-cavalcanti/20/159586;Marlinito Dias;35;29/02/1984;189;84;Brazil;Cruzeiro;70;575000;10000;Right;1100000;SUB;15;01/01/2015;2022;56;44;64;55;66;71;;;;;;
230342;https://sofifa.com/player/230342/edson-gerson-torres-guerra/20/159586;Edsinho Torres;35;29/02/1984;178;77;Brazil;Avaí FC;70;500000;6000;Right;950000;LB;5;01/02/2013;2022;70;54;60;60;67;70;;;;;;
230350;https://sofifa.com/player/230350/flavio-raphael-rebeilo-mestres/20/159586;Flávio Rebeilo;27;29/02/1992;175;69;Brazil;Santos;70;1600000;17000;Left;3000000;SUB;14;01/02/2015;2022;81;44;60;71;65;65;;;;;;
230362;https://sofifa.com/player/230362/dagoberto-josue-pinho-parrela/20/159586;Daguinho Parrela;35;29/02/1984;185;81;Brazil;Internacional;70;500000;9000;Right;950000;SUB;14;01/02/2015;2022;78;44;68;58;68;76;;;;;;
230368;https://sofifa.com/player/230368/bernardo-joshua-mota-damasco/20/159586;Bernardo Motinho;27;29/02/1992;179;74;Brazil;Cruzeiro;70;1600000;14000;Right;3000000;SUB;14;01/02/2015;2022;72;52;66;66;69;63;;;;;;
